stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
43.265432,0,1103,-79.949772,,,,COOTES DR & WEST ST,COOTES at WEST,0,1841,
43.266129,0,1102,-79.95424,,,,KING ST W & OGILVIE ST,KING at OGILVIE,0,1840,
43.267625,0,1100,-79.963255,,,,KING ST W & MARKET ST,KING at MARKET,0,1847,
43.267155,0,1100,-79.961433,,,,KING ST W & CHURCH ST OPP (#178),KING opposite CHURCH,0,1846,
43.2673,0,1202,-79.96157,,,,KING ST W & CHURCH ST,KING at CHURCH,0,1845,
43.266865,0,1201,-79.959405,,,,KING ST W & ALBERT ST,KING at ALBERT,0,1844,
43.209191,0,2395,-79.882211,,,,STONE CHURCH RD E & PINERIDGE DR,STONE CHURCH at PINERIDGE,0,3250,
43.245747,0,1130,-79.839392,,,,MAPLEWOOD AV & BLAKE ST,MAPLEWOOD at BLAKE,0,2169,
43.244008,0,1168,-79.832421,,,,MAPLEWOOD AV & BALSAM AV,MAPLEWOOD at BALSAM,0,2168,
43.209477,0,2392,-79.882804,,,,STONE CHURCH RD E & PINERIDGE DR,STONE CHURCH at PINERIDGE,0,3251,
43.251711,0,2644,-79.939768,,,,MAIN ST W & WHITNEY AV,MAIN at WHITNEY,0,2165,
43.257529,0,2603,-79.930006,,,,MAIN ST W & WESTBOURNE RD,MAIN at WESTBOURNE,0,2164,
43.243939,0,1388,-79.832686,,,,MAPLEWOOD AV & BALSAM AV,MAPLEWOOD at BALSAM,0,2167,
43.251668,0,2605,-79.940051,,,,MAIN ST W & WHITNEY AV OPP,MAIN opposite WHITNEY,0,2166,
43.233728,0,2339,-79.917566,,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,3252,
43.257468,0,2603,-79.931417,,,,MAIN ST W & WEST PARK AV,MAIN at WEST PARK,0,2163,
43.25749,0,2648,-79.924991,,,,MAIN ST W & THORNDALE ST,MAIN at THORNDALE,0,2162,
43.245469,0,2859,-79.918138,,,,SANATORIUM RD & SCENIC DR (WEST),SANATORIUM at SCENIC WEST,0,2617,
43.245615,0,2856,-79.918476,,,,SANATORIUM RD & SCENIC DR (WEST),SANATORIUM at SCENIC WEST,0,2616,
43.242549,0,2348,-79.915212,,,,SANATORIUM RD & SCENIC DR (EAST),SANATORIUM at SCENIC EAST,0,2615,
43.24945,0,2707,-79.84695,,,,MAIN ST E & SANFORD AVE,MAIN at SANFORD,0,356265,
43.245093,0,2348,-79.915774,,,,SANATORIUM RD & BROW BLDG,SANATORIUM at BROW BUILDING,0,2613,
43.237075,0,2002,-79.915341,,,,SANATORIUM RD & RICE AV,SANATORIUM at RICE,0,2612,
43.237212,0,2829,-79.915349,,,,SANATORIUM RD & RICE AV,SANATORIUM at RICE,0,2611,
43.241599,0,2349,-79.914954,,,,SANATORIUM RD & REDFERN AV OPP,SANATORIUM opposite REDFERN,0,2610,
43.235952,0,2003,-79.910569,,,,SANATORIUM RD & UP/PARADISE RD,SANATORIUM at UPPER PARADISE,0,2619,
43.236002,0,2827,-79.910212,,,,SANATORIUM RD & UP/PARADISE RD,SANATORIUM at UPPER PARADISE,0,2618,
43.2237,0,1154,-79.783546,,,,KING ST E & GAILMONT DR,KING at GAILMONT,0,1908,
43.223684,0,1146,-79.784075,,,,KING ST E & GAILMONT DR OPP (#2574),KING opposite GAILMONT,0,1909,
43.254336,0,2747,-79.861658,,,,KING ST E & FERGUSON AV,KING at FERGUSON,0,1906,
43.247731,0,2739,-79.828251,,,,KING ST E & GAGE AV N,KING at GAGE,0,1907,
43.252807,0,2745,-79.854188,,,,KING ST E & EMERALD ST,KING at EMERALD,0,1904,
43.251312,0,2771,-79.836022,,,,KING ST E & FAIRHOLT RD,KING at FAIRHOLT,0,1905,
43.246582,0,2739,-79.826927,,,,KING ST E & EAST BEND AV,KING opposite EAST BEND,0,1902,
43.237365,0,1045,-79.819535,,,,KING ST E & EDGEMONT ST,KING at EDGEMONT,0,1903,
43.231449,0,1162,-79.803264,,,,KING ST E & COCHRANE RD,KING at COCHRANE,0,1900,
43.231165,0,1142,-79.802768,,,,KING ST E & COCHRANE RD,KING at COCHRANE,0,1901,
43.252208,0,9223,-79.86805,,,,JOHN ST S & HAYMARKET ST,JOHN opposite HAMILTON GO CENTRE,0,355925,
43.215135,0,2634,-79.991167,,,,WILSON ST W & TODD ST,WILSON at TODD,0,3178,
43.226566,0,2458,-79.948022,,,,GOLF LINKS RD & LEGEND CT,GOLF LINKS at LEGEND,0,1569,
43.206342,0,2063,-79.825704,,,,UP/KENILWORTH AV & TOWN MANSION DR,UPPER KENILWORTH at TOWNMANSION,0,2858,
43.206538,0,2291,-79.869073,,,,UP/WENTWORTH ST & STONE CHURCH RD,UPPER WENTWORTH at STONE CHURCH,0,3063,
43.210181,0,2291,-79.86745,,,,UP/WENTWORTH ST & SOUTHPARK AV,UPPER WENTWORTH at SOUTHPARK,0,3062,
43.209289,0,1500,-79.921943,,,,RYMAL RD & UPPER PARADISE RD,RYMAL at UPPER PARADISE,0,356183,
43.242491,0,5624,-79.755319,,,,PRIVATE RD,CONFEDERATION WALMART PLATFORM 2,0,356182,
43.199825,0,2424,-79.768344,,,,GREEN MOUNTAIN RD W & MORRISEY BV,GREEN MOUNTAIN at MORRISEY,0,356185,
43.262415,0,1182,-79.915697,,,,STERLING ST & FORSYTH AVE N,STERLING at FORSYTH,0,356184,
43.200079,0,2425,-79.776469,,,,FIRST RD W & HERITAGE GREEN SPORTS PARK,FIRST at HERITAGE GREEN SPORTS PARK,0,356187,
43.223009,0,2224,-79.851138,,,,UP/SHERMAN AV & CAMEO AV (#795),UPPER SHERMAN at CAMEO,0,2948,
43.193071,0,2425,-79.77941,,,,FIRST RD W & MUD ST W,FIRST at MUD,0,356189,
43.195716,0,2425,-79.778305,,,,FIRST RD W & HERITAGE GREEN DOG PARK,FIRST at HERITAGE GREEN DOG PARK,0,356188,
43.252864,0,2385,-79.760253,,,,VAN WAGNERS BEACH RD & ADVENTURE VILLAGE OPP (#583),VAN WAGNERS opposite ADVENTURE,0,3069,
43.252716,0,2382,-79.760219,,,,VAN WAGNERS BEACH RD & ADVENTURE VILLAGE OPP (#583),VAN WAGNERS at ADVENTURE VILLAGE,0,3068,
43.208067,0,2218,-79.857663,,,,UP/SHERMAN AV & ATHERLEY DR,UPPER SHERMAN at ATHERLEY,0,2943,
43.205737,0,2218,-79.858786,,,,UPPER SHERMAN AV & ASTONWOOD DR,UPPER SHERMAN at ASTONWOOD,0,2942,
43.199085,0,2216,-79.861981,,,,UP/SHERMAN AV & ACADIA DR,UPPER SHERMAN at ACADIA,0,2940,
43.252758,0,1248,-79.821686,,,,BARTON ST E & LINCOLN ST OPP,BARTON opposite LINCOLN,0,1050,
43.25198,0,1301,-79.872297,,,,DUKE ST & MACNAB,DUKE at MACNAB,0,356210,
43.178845,0,4424,-79.800768,,,,RYMAL RD & CELESTIAL CRES,RYMAL opposite CELESTIAL,0,356213,
43.176785,0,4418,-79.791741,,,,RYMAL RD E & AT #2119,At 2119 RYMAL,0,356212,
43.216233,0,2485,-79.796122,,,,GREENHILL AV & GLEN VISTA DR,GREENHILL opposite GLEN VISTA,0,356215,
43.177683,0,4419,-79.796496,,,,RYMAL RD & KINGSBOROUGH,RYMAL at KINGSBOROUGH,0,356214,
43.253342,0,1247,-79.824202,,,,BARTON ST E & CAVELL AV,BARTON at CAVELL,0,1056,
43.253406,0,1225,-79.823814,,,,BARTON ST E & CAVELL AV,BARTON at CAVELL,0,1057,
43.23704,0,1260,-79.761544,,,,BARTON ST E & CENTENNIAL PY N,BARTON at CENTENNIAL,0,1058,
43.23681,0,1212,-79.760057,,,,BARTON ST E & CENTENNIAL PY N,BARTON at CENTENNIAL,0,1059,
43.293037,0,1330,-79.86856,,,,DRIVEWAY & PRIVATE,HOLY SEPULCHRE CEMETERY EAST,0,1694,
43.291541,0,1330,-79.869663,,,,HOLY SEPULCHRE WEST & PLAINS RD W,HOLY SEPULCHRE CEMETERY WEST,0,1695,
43.222128,0,2558,-79.738188,,,,HIGHWAY NO. 8 & WARWICK RD,HIGHWAY 8 at WARWICK,0,1692,
43.216596,0,2552,-79.716291,,,,HIGHWAY NO. 8 & SPARTAN AV OPP (#490),Opposite 490 HIGHWAY 8,0,1690,
43.216392,0,2523,-79.716352,,,,HIGHWAY NO. 8 & #490 SPARTAN AV OPP,At 490 HIGHWAY 8,0,1691,
43.255845,0,1299,-79.84713,,,,CANNON ST E & WENTWORTH ST,CANNON at WENTWORTH,0,1278,
43.224172,0,2572,-79.765849,,,,CENTENNIAL PY S & FELKER AV,CENTENNIAL opposite FELKER,0,1279,
43.245835,0,1277,-79.810363,,,,CANNON ST E & ROBINS AV,CANNON at ROBINS,0,1271,
43.245877,0,1291,-79.809919,,,,CANNON ST E & ROBINS AV,CANNON at ROBINS,0,1272,
43.248267,0,1271,-79.820712,,,,CANNON ST E & ROSSLYN AV,CANNON at ROSSLYN,0,1273,
43.255197,0,1298,-79.84466,,,,CANNON ST E & SANFORD AV,CANNON at SANFORD,0,1274,
43.253168,0,1296,-79.837409,,,,CANNON ST E & SHERMAN AV,CANNON at SHERMAN,0,1275,
43.256639,0,1300,-79.850248,,,,CANNON ST E & SMITH AV,CANNON at SMITH,0,1276,
43.257725,0,1300,-79.854426,,,,CANNON ST E & VICTORIA AV,CANNON at VICTORIA,0,1277,
43.197942,0,1367,-79.874596,,,,RYMAL RD E & UPPER WENTWORTH ST,RYMAL at UPPER WENTWORTH WEST,0,355984,
43.197619,0,1516,-79.873397,,,,RYMAL RD E & UPPER WENTWORTH ST,RYMAL at UPPER WENTWORTH,0,355985,
43.193298,0,4452,-79.856086,,,,RYMAL RD E & SULMONA DR,RYMAL at SULMONA,0,355986,
43.192796,0,1532,-79.854058,,,,RYMAL RD E & UPPER GAGE AV,RYMAL at UPPER GAGE,0,355987,
43.20355,0,1528,-79.89772,,,,RYMAL RD W & WEST 5TH ST,RYMAL at WEST 5TH,0,355980,
43.202109,0,1504,-79.891895,,,,RYMAL RD E & UPPER JAMES ST,RYMAL at UPPER JAMES,0,355981,
43.252816,0,1116,-79.924499,,,,WHITNEY AV & LELAND ST,WHITNEY at LELAND,0,3119,
43.198901,0,1367,-79.878702,,,,RYMAL RD E & PRIVATE RD,RYMAL at TURNER PARK,0,355983,
43.252481,0,1115,-79.930859,,,,WHITNEY AV & EWEN RD,WHITNEY at EWEN,0,3117,
43.252314,0,1116,-79.922199,,,,WHITNEY AV & EMERSON ST,WHITNEY at EMERSON,0,3115,
43.253124,0,1115,-79.927019,,,,WHITNEY AV & ALEXANDER PARK (OPP ST. MARYS),WHITNEY at ALEXANDER PARK,0,3114,
43.251288,0,1114,-79.938747,,,,WHITNEY AV & #431 W MERICOURT RD - RIGGIEL,At 431 WHITNEY,0,3113,
43.22614,0,2904,-79.888108,,,,WEST 5TH ST & TYRONE DR (#592),WEST 5TH at TYRONE,0,3112,
43.226743,0,2928,-79.887652,,,,WEST 5TH ST & TYRONE DR,WEST 5TH at TYRONE,0,3111,
43.232831,0,2930,-79.885106,,,,WEST 5TH ST & SOUTH BEND RD,WEST 5TH at SOUTH BEND,0,3110,
43.240161,0,2821,-79.887224,,,,FENNELL AV W & GOVERNORS BV OPP (MOHAWK COLLEGE),FENNELL opposite GOVERNORS,0,1472,
43.237606,0,2400,-79.878051,,,,FENNELL AV W & UP/JAMES ST,FENNELL at UPPER JAMES,0,1473,
43.24025,0,2008,-79.888275,,,,FENNELL AV W & GOVERNORS BV (MOHAWK COLLEGE),FENNELL at GOVERNORS,0,1471,
43.239213,0,2011,-79.884247,,,,FENNELL AV W & WEST 5TH ST,FENNELL at WEST 5TH,0,1477,
43.238117,0,2801,-79.879416,,,,FENNELL AV W & WEST 2ND ST,FENNELL at WEST 2ND,0,1474,
43.23813,0,2400,-79.880049,,,,FENNELL AV W & WEST 2ND ST,FENNELL at WEST 2ND,0,1475,
43.266313,0,1457,-79.853262,,,,FERRIE ST E & WELLINGTON ST,FERRIE at WELLINGTON,0,1478,
43.254661,0,2963,-79.888377,,,,CHATHAM ST & #47 W LOCKE ST,At 47 CHATHAM,0,1304,
43.254198,0,2963,-79.88637,,,,CHATHAM ST & LOCKE ST,CHATHAM at LOCKE,0,1306,
43.238226,0,2318,-79.921931,,,,CHEDMAC DR & CHEDMAC DR,CHEDMAC at CHEDMAC,0,1307,
43.25101,0,2949,-79.877061,,,,CHARLTON AV W & BAY ST S,CHARLTON at BAY,0,1300,
43.251359,0,2949,-79.878484,,,,CHARLTON AV W & CAROLINE ST S,CHARLTON at CAROLINE,0,1301,
43.254411,0,2971,-79.890969,,,,CHARLTON AV W & DUNDURN ST,CHARLTON at DUNDURN,0,1302,
43.251787,0,2950,-79.880212,,,,CHARLTON AV W & HESS ST,CHARLTON at HESS,0,1303,
43.237302,0,2301,-79.917938,,,,CHEDMAC DR & HOLBROOK BLDG PARKING LOT,CHEDMAC at HOLBROOK BUILDING,0,1309,
43.263309,0,2794,-79.822192,,,,GAGE AV N & BURLINGTON ST E,GAGE at INDUSTRIAL,0,1499,
43.198276,0,2459,-79.806428,,,,WINTERBERRY DR & OLD MUD ST,WINTERBERRY at OLD MUD,0,3184,
43.19537,0,2456,-79.806273,,,,WINTERBERRY DR & RED HILL VALLEY PY,WINTERBERRY at MUD,0,3185,
43.192949,0,2456,-79.806146,,,,WINTERBERRY DR & PARAMOUNT DR,WINTERBERRY at PARAMOUNT,0,3187,
43.222609,0,2542,-79.700629,,,,BARTON ST & FRUITLAND RD,BARTON at FRUITLAND,0,355746,
43.238703,0,2043,-79.843234,,,,CONCESSION ST & EAST 31ST ST,CONCESSION at EAST 31ST,0,355745,
43.257209,0,1185,-79.919749,,,,EMERSON ST & MAIN ST W,EMERSON at MAIN,0,355742,
43.252489,0,1187,-79.922446,,,,WHITNEY AV & EMERSON ST,WHITNEY at EMERSON,0,355743,
43.207052,0,3542,-79.912218,,,,GARTH ST & RYMAL RD W,GARTH at RYMAL,0,355740,
43.205799,0,2141,-79.911006,,,,PRIVATE RD & GIBBONS SQUARE,GIBBONS SQUARE SHELTER,0,355741,
43.262196,0,1242,-79.858392,,,,BARTON ST E & FERGUSON AV,BARTON at FERGUSON,0,1069,
43.198106,0,2468,-79.80675,,,,WINTERBERRY DR & MUD ST,WINTERBERRY at OLD MUD,0,3183,
43.244091,0,2833,-79.89579,,,,GARTH ST & AUCHMAR RD,GARTH at AUCHMAR,0,1516,
43.226928,0,1147,-79.791491,,,,KING ST E & LAWRENCE RD,KING at LAWRENCE,0,355298,
43.256631,0,2681,-79.78966,,,,BURLINGTON ST E & #1755 OPP,BURLINGTON opposite 1755,0,355291,
43.213948,0,2345,-79.900176,,,,STONE CHURCH RD W & #240 OPP,At 240 STONE CHURCH,0,355292,
43.174751,0,4423,-79.783529,,,,RYMAL RD E & PRIVATE RD,RYMAL at WALMART,0,355561,
43.22071,0,1140,-79.810095,,,,GREENHILL AV & ERINDALE AV,GREENHILL opposite ERINDALE,0,355567,
43.258236,0,8090,-79.873579,,,,BAY ST N & KING ST W,BAY at KING,0,355565,
43.247254,0,1252,-79.798516,,,,BARTON ST E & FAIRFIELD AV,BARTON opposite FAIRFIELD,0,1067,
43.225575,0,2283,-79.904357,,,,GARTH ST & #1120 (N OF LINC ),GARTH at LINC NORTH,0,1510,
43.333873,0,1810,-79.891215,,,,MILL ST S & GRIFFIN ST,MILL at DUNDAS,0,355366,
43.329215,0,1808,-79.884612,,,,MILL ST S & MOUNTAIN BROW RD,MILL at MOUNTAIN BROW,0,355367,
43.221625,0,2145,-79.905767,,,,GARTH ST & #1242 OPP (S OF LINC),GARTH at LINC SOUTH,0,1513,
43.233067,0,2356,-79.91206,,,,MOHAWK RD W & UP/PARADISE RD,MOHAWK at UPPER PARADISE,0,2288,
43.230501,0,2333,-79.896932,,,,MOHAWK RD W & WEST 15TH ST,MOHAWK at WEST 15TH,0,2289,
43.232212,0,4144,-79.934448,,,,MOHAWK RD W & OLD MOHAWK RD OPP,MOHAWK opposite OLD MOHAWK,0,2280,
43.233612,0,2355,-79.917059,,,,MOHAWK RD W & RICE AV,MOHAWK at RICE,0,2282,
43.233499,0,2341,-79.929111,,,,MOHAWK RD W & SCENIC DR,MOHAWK at SCENIC,0,2283,
43.230398,0,2361,-79.894195,,,,MOHAWK RD W & SOUTHLEA DR,MOHAWK at SOUTHLEA,0,2284,
43.230561,0,2332,-79.893699,,,,MOHAWK RD W & SOUTHLEA DR OPP (#296),MOHAWK opposite SOUTHLEA,0,2285,
43.233322,0,2353,-79.928972,,,,MOHAWK RD W & UP/HORNING DR,MOHAWK at UPPER HORNING,0,2286,
43.233181,0,2336,-79.911323,,,,MOHAWK RD W & UP/PARADISE RD,MOHAWK at UPPER PARADISE,0,2287,
43.221603,0,2284,-79.906154,,,,GARTH ST & #1194-#1242 (S OF LINC),GARTH at LINC SOUTH,0,1512,
43.214059,0,2525,-79.706939,,,,HIGHWAY NO. 8 & #610 E ENVOY BLVD,At 610 HIGHWAY 8,0,1666,
43.193314,0,2187,-79.855616,,,,RYMAL RD E & #829 W OF UP/GAGE AV,RYMAL opposite SULMONA,0,2576,
43.194504,0,2188,-79.860342,,,,RYMAL RD E & EVA ST,RYMAL at EVA,0,2577,
43.241081,0,1282,-79.796554,,,,ROXBOROUGH AV & TOLTON AV,ROXBOROUGH at TOLTON,0,2572,
43.241174,0,1287,-79.796266,,,,ROXBOROUGH AV & TOLTON AV,ROXBOROUGH at TOLTON,0,2573,
43.239701,0,1286,-79.790276,,,,ROXBOROUGH AV & PARKDALE AV,ROXBOROUGH at PARKDALE,0,2570,
43.241737,0,1288,-79.798669,,,,ROXBOROUGH AV & STRATHEARNE AV,ROXBOROUGH at STRATHEARNE,0,2571,
43.20232,0,2486,-79.802044,,,,PARAMOUNT DR & ASTRA ST,PARAMOUNT opposite ASTRA,0,2378,
43.197389,0,2460,-79.795398,,,,PARAMOUNT DR & ATLAS ST,PARAMOUNT at ATLAS,0,2379,
43.202658,0,2459,-79.799408,,,,PARAMOUNT DR & AMBERWOOD ST,PARAMOUNT at AMBERWOOD,0,2374,
43.202789,0,2483,-79.799564,,,,PARAMOUNT DR & AMBERWOOD ST OPP,PARAMOUNT opposite AMBERWOOD,0,2375,
43.201436,0,2483,-79.794508,,,,PARAMOUNT DR & APEX ST,PARAMOUNT at APEX,0,2376,
43.202156,0,2459,-79.802301,,,,PARAMOUNT DR & ASTRA ST,PARAMOUNT at ASTRA,0,2377,
43.241045,0,1037,-79.820434,,,,OTTAWA ST S & MAPLE AV,OTTAWA at MAPLE,0,2370,
43.260755,0,1192,-79.899657,,,,PARADISE RD S & #59 N MAIN ST,PARADISE at MAIN,0,2371,
43.192035,0,2906,-79.810139,,,,PARAMOUNT DR & UP/MOUNT ALBION RD,PARAMOUNT at UPPER MOUNT ALBION,0,2373,
43.20522,0,2917,-79.90388,,,,RYMAL RD W & WESTLAWN DR OPP (#226),RYMAL opposite WESTLAWN,0,2594,
43.210154,0,2832,-79.926046,,,,RYMAL RD W & WESTMOUNT HEALTH CTRE (#723),RYMAL at WESTMOUNT HEALTH CENTRE,0,2595,
43.240883,0,2851,-79.92677,,,,SAN ANTONIO DR & ARGO ST,SAN ANTONIO at ARGO,0,2596,
43.238942,0,2851,-79.927088,,,,SAN ANTONIO DR & SAN REMO DR,SAN ANTONIO at SAN REMO,0,2597,
43.203076,0,2914,-79.895823,,,,RYMAL RD W & SOUTH HAMILTON SQ,RYMAL opposite SOUTH HAMILTON SQUARE,0,2590,
43.203622,0,2917,-79.897314,,,,RYMAL RD W & WEST 5TH ST,RYMAL at WEST 5TH,0,2592,
43.20518,0,2918,-79.9045,,,,RYMAL RD W & WESTLAWN DR,RYMAL at WESTLAWN,0,2593,
43.24254,0,2852,-79.926356,,,,SAN PEDRO DR & SAN ANTONIO DR,SAN PEDRO at SAN ANTONIO,0,2598,
43.242349,0,2852,-79.923102,,,,SAN PEDRO DR & SAN DIEGO CT,SAN PEDRO at SAN DIEGO,0,2599,
43.21871,0,2574,-79.766268,,,,KING ST W & PRIVATE RD,KING opposite FAIRCOURT,0,1876,
43.217713,0,2582,-79.74568,,,,KING ST E & GRAY RD,KING at GRAY,0,1877,
43.217392,0,2588,-79.748822,,,,KING ST E & DAWSON AV (#129),KING at DAWSON,0,1874,
43.21693,0,2587,-79.740258,,,,KING ST E & CORMAN AV,KING at CORMAN,0,1872,
43.216816,0,2580,-79.740716,,,,KING ST E & CORMAN AV,KING at CORMAN,0,1873,
43.218156,0,2574,-79.76374,,,,KING ST W & BATTLEFIELD DR OPP (#58),KING at BATTLEFIELD,0,1870,
43.21729,0,2578,-79.748402,,,,KING ST E & BONITA DR,KING at BONITA,0,1871,
43.250886,0,1224,-79.813192,,,,BARTON ST E & FRASER AV OPP,BARTON opposite FRASER,0,1070,
43.217511,0,2573,-79.746753,,,,KING ST E & GRAY RD,KING at GRAY,0,1878,
43.218608,0,2586,-79.732199,,,,KING ST E & GREEN FOREST DR OPP (#323),KING opposite GREEN FOREST,0,1879,
43.248241,0,2606,-79.942598,,,,MAIN ST W & #1950 N WILSON ST,At 1950 MAIN,0,2118,
43.24703,0,2643,-79.943271,,,,MAIN ST W & #1983,At 1983 MAIN,0,2119,
43.253365,0,1270,-79.843139,,,,WILSON ST & STIRTON ST,WILSON at STIRTON,0,3137,
43.238851,0,2732,-79.803513,,,,MAIN ST E & WEIR ST,MAIN at WEIR,0,2111,
43.252762,0,2703,-79.859969,,,,MAIN ST E & WELLINGTON ST,MAIN at WELLINGTON,0,2112,
43.250079,0,2706,-79.8494,,,,MAIN ST E & WENTWORTH ST S,MAIN at WENTWORTH,0,2113,
43.241077,0,2735,-79.812729,,,,MAIN ST E & WEXFORD AV,MAIN at WEXFORD,0,2114,
43.250157,0,2605,-79.941147,,,,MAIN ST W & WHITE CHAPEL CEMETERY OPP,MAIN opposite WHITE CHAPEL CEMETERY,0,2115,
43.250327,0,2644,-79.940837,,,,MAIN ST W & WHITE CHAPEL CEMETERY,MAIN at WHITE CHAPEL CEMETERY,0,2116,
43.248684,0,2643,-79.942064,,,,MAIN ST W & #1940,Opposite 1940 MAIN,0,2117,
43.234651,0,2826,-79.904921,,,,SANATORIUM RD & WEST 24TH ST,SANATORIUM at WEST 24TH,0,2622,
43.234604,0,2004,-79.905169,,,,SANATORIUM RD & WEST 24TH ST OPP (#243),SANATORIUM opposite WEST 24TH,0,2623,
43.234126,0,2826,-79.902711,,,,SANATORIUM RD & WEST 22ND ST,SANATORIUM at WEST 22ND,0,2620,
43.234075,0,2004,-79.903013,,,,SANATORIUM RD & WEST 22ND ST OPP (#213),SANATORIUM opposite WEST 22ND,0,2621,
43.235152,0,2827,-79.906837,,,,SANATORIUM RD & WEST 26TH ST,SANATORIUM at WEST 26TH,0,2624,
43.235176,0,2004,-79.907455,,,,SANATORIUM RD & WEST 26TH ST OPP (#293),SANATORIUM opposite WEST 26TH,0,2625,
43.234076,0,2342,-79.929989,,,,SCENIC DR & LAVENDER DR,SCENIC LOOP,0,2629,
43.232878,0,1163,-79.812887,,,,KING ST E & KENILWORTH AV,KING at KENILWORTH,0,1919,
43.235246,0,1038,-79.817888,,,,KING ST E & JUSTINE AV OPP (#1601),KING at JUSTINE,0,1918,
43.251438,0,2742,-79.841313,,,,KING ST E & HOLTON AV,KING at HOLTON,0,1911,
43.220081,0,1149,-79.773034,,,,KING ST E & GREENHILL AV,KING at GREENHILL,0,1910,
43.229923,0,1157,-79.797544,,,,KING ST E & HOMESDALE AV,KING at HOLMESDALE,0,1912,
43.256498,0,2700,-79.868236,,,,KING ST E & HUGHSON ST (1),KING at HUGHSON,0,1914,
43.256153,0,1094,-79.867183,,,,KING ST E & JOHN ST (5C-51),KING at JOHN,0,1917,
43.256068,0,1093,-79.866919,,,,KING ST E & JOHN ST (5B-52),KING at JOHN,0,1916,
43.222681,0,2280,-79.896088,,,,LIMERIDGE RD W & #235 OPP E KENDALE CT,Opposite 235 LIMERIDGE,0,2024,
43.222947,0,2304,-79.897669,,,,LIMERIDGE RD W & #273 E KENDALE CT,At 273 LIMERIDGE,0,2025,
43.223151,0,2281,-79.898025,,,,LIMERIDGE RD W & #273 OPP E KENDALE CT,Opposite 273 LIMERIDGE,0,2026,
43.225951,0,2282,-79.900576,,,,LIMERIDGE RD W & ELGAR AV,LIMERIDGE at ELGAR,0,2027,
43.228271,0,2176,-79.839056,,,,UP/GAGE AV & FENNELL AV,UPPER GAGE at FENNELL,0,2752,
43.221739,0,2280,-79.892275,,,,LIMERIDGE RD W & #150 W WEST 5TH ST,At 150 LIMERIDGE,0,2021,
43.222186,0,2280,-79.894046,,,,LIMERIDGE RD W & #190 W WEST 5TH ST,At 190 LIMERIDGE,0,2022,
43.222109,0,2304,-79.894224,,,,LIMERIDGE RD W & #195 W WEST 5TH ST,At 195 LIMERIDGE,0,2023,
43.224491,0,2281,-79.899649,,,,LIMERIDGE RD W & KENDALE CT,LIMERIDGE at KENDALE,0,2028,
43.224911,0,2303,-79.900008,,,,LIMERIDGE RD W & KENDALE CT OPP (#350),LIMERIDGE opposite KENDALE,0,2029,
43.205568,0,2195,-79.848439,,,,UP/GAGE AV & LOCONDER DR,UPPER GAGE at LOCONDER,0,2758,
43.224409,0,2177,-79.84069,,,,UP/GAGE AV & MACASSA AV,UPPER GAGE at MACASSA,0,2759,
43.224114,0,2611,-79.978031,,,,WILSON ST E & #245 OPP HALSON ST,WILSON opposite HALSON,0,3147,
43.241235,0,2313,-79.876178,,,,UP/JAMES ST & QUEENSDALE AV,UPPER JAMES at QUEENSDALE,0,2824,
43.22554,0,1354,-79.752797,,,,QUEENSTON RD & #943 E LAKE AV,At 943 QUEENSTON,0,2492,
43.216781,0,2211,-79.854085,,,,UP/SHERMAN AV & SOUTHAMPTON DR,UPPER SHERMAN at SOUTHAMPTON,0,2978,
43.20347,0,2217,-79.859755,,,,UP/SHERMAN AV & STONE CHURCH RD,UPPER SHERMAN at STONE CHURCH,0,2979,
43.236136,0,2230,-79.856569,,,,UP/WENTWORTH ST & QUEENSDALE AV,UPPER WENTWORTH at QUEENSDALE,0,3058,
43.236546,0,2245,-79.8562,,,,UP/WENTWORTH ST & QUEENSDALE AV,UPPER WENTWORTH at QUEENSDALE,0,3059,
43.23439,0,2205,-79.846368,,,,UP/SHERMAN AV & QUEENSDALE AV,UPPER SHERMAN at QUEENSDALE,0,2972,
43.234131,0,2226,-79.846292,,,,UP/SHERMAN AV & QUEENSDALE AV,UPPER SHERMAN at QUEENSDALE,0,2973,
43.235474,0,2205,-79.845884,,,,UP/SHERMAN AV & MUNN ST OPP (#458),UPPER SHERMAN opposite MUNN,0,2970,
43.209608,0,2218,-79.857009,,,,UP/SHERMAN AV & PRINCIP ST,UPPER SHERMAN at PRINCIP,0,2971,
43.206354,0,2214,-79.858664,,,,UP/SHERMAN AV & RUBY ST,UPPER SHERMAN at RUBY,0,2976,
43.195467,0,2216,-79.863554,,,,UP/SHERMAN AV & RYMAL RD E,UPPER SHERMAN at RYMAL,0,2977,
43.209285,0,2214,-79.857348,,,,UP/SHERMAN AV & PRINCIP ST OPP,UPPER SHERMAN opposite PRINCIP,0,2974,
43.208098,0,2214,-79.857894,,,,UP/SHERMAN AV & ROWNTREE AV,UPPER SHERMAN at ROWNTREE,0,2975,
43.245587,0,1220,-79.791032,,,,BARTON ST E & ADELINE AV,BARTON at ADELINE,0,1043,
43.23334,0,1262,-79.744993,,,,BARTON ST E & #2772 W BELL MANOR ST,At 2772 BARTON,0,1042,
43.235695,0,1261,-79.755827,,,,BARTON ST E & #2553 OPP,Opposite 2553 BARTON,0,1041,
